cell_id,WBP5,ITGA5,LAMC2,VIM,KRT14,KRT17,is_cancer,site,non_cancer_type,compartment,patient,WBP5_detected,ITGA5_detected,LAMC2_detected,VIM_detected,KRT14_detected,KRT17_detected
HNSCC20_P1_A01_S1_comb,0,0,0,0,10.376,9.9755,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_H08_S92_comb,3.4687,2.7491,3.327,0,9.6187,10.128,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_C12_S36_comb,3.1172,0,0,0,9.491,10.824,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_G02_S170_comb,0,0,0.78073,0,9.1279,11.302,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_G12_S180_comb,0,0,0,0,9.0804,10.778,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_E10_S250_comb,0,0,0.75617,5.3781,5.6937,8.4707,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC20_P2_G07_S175_comb,3.6573,0,2.0885,0,9.7045,10.999,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_C05_S221_comb,4.1002,0,0.14143,0,6.1197,10.85,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_D07_S235_comb,3.7885,3.3526,0,0,8.7306,10.154,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_F10_S262_comb,4.8839,0,0,0,9.4206,10.505,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_H02_S182_comb,2.2138,0,2.456,0,8.6701,12.578,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_D09_S237_comb,6.2191,1.2594,4.359,0,0,11.044,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P11_D10_S238_comb,3.0699,0,2.0973,0,7.5745,9.2118,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_C10_S34_comb,3.4457,0,0.14666,0,7.1363,11.785,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_H04_S88_comb,2.2732,0,3.8246,0,9.608,11.986,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_B03_S207_comb,0,0,0,0,5.6398,8.1993,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_C09_S33_comb,2.7146,2.739,4.8217,0,8.4813,12.541,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_F02_S62_comb,2.8536,0,0.10969,0,8.6707,12.024,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_H05_S185_comb,0,0,2.1395,0,6.3663,11.464,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_F07_S163_comb,4.6858,0,0.059355,0,6.6618,12.566,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_G11_S371_comb,0,0,0,0,6.0257,9.492,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_A12_S204_comb,4.765,0,0,0,6.0429,7.1171,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_B11_S23_comb,1.9753,0,4.295,0,8.221,11.79,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_E02_S50_comb,0,0,5.3575,0,9.846,11.422,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_B04_S304_comb,0,0,0,0,8.4251,10.557,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_A09_S201_comb,0.79992,0,0,0,0,9.4965,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P1_C04_S28_comb,0,0,0,0,4.5951,10.963,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_D12_S144_comb,2.8375,0,1.6471,0,7.866,11.399,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_F08_S68_comb,4.5418,0,3.1698,0,0,10.654,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P12_G10_S370_comb,0,0,3.6471,0,0,11.555,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P1_B08_S20_comb,0,0,0.088142,0,5.9882,12.365,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H12_S288_comb,4.5357,0,5.3083,0,8.8792,6.1219,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_D12_S240_comb,5.2587,0,0,0,7.0863,10.938,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_F10_S166_comb,0,0,0.14926,0,10.866,12.854,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_F05_S65_comb,0,0,4.7353,0,5.6231,8.0256,0,Primary,0,0,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_F12_S72_comb,4.5243,0,0,0,7.2755,11.961,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_C06_S318_comb,4.7096,0,0.073135,0,3.8063,9.9596,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H08_S284_comb,0,0,0,0,2.0398,8.6107,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_F02_S158_comb,3.6988,0,0.053806,0,9.2563,12.132,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H07_S283_comb,5.7786,0,0,0,5.2631,10.859,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_A01_S289_comb,4.8174,0,1.5316,0,10.075,10.264,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_G03_S267_comb,0,0,0,0,7.1044,10.893,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_F01_S253_comb,0,0,1.7879,0,0.17505,9.0283,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_D03_S327_comb,2.8337,0,0,0,7.1588,11.156,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_C09_S225_comb,2.0356,2.8548,0,0,0,9.456,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P12_B03_S303_comb,3.9996,4.1355,0,0,4.0698,10.806,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_G10_S82_comb,0,3.1208,3.0764,0,10.423,10.354,1,Primary,0,Cancer cells,20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_B08_S116_comb,0,3.464,3.4931,0,8.7527,11.701,1,Primary,0,Cancer cells,20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_G11_S83_comb,3.9213,0,6.5699,0,11.529,11.275,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_B11_S215_comb,0,0,0,0,3.9956,8.7651,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_D05_S329_comb,0,0,0,0,0.23634,11.77,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_D01_S325_comb,0,0,0.15575,0,3.3951,9.0347,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_C11_S227_comb,4.883,0,4.1713,0,0,8.4337,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P2_D11_S143_comb,1.844,0,0,0,4.6683,12.917,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_E08_S152_comb,3.6107,2.7532,9.0289,0,9.9844,11.671,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_E06_S150_comb,0,0,0,0,0.17887,11.466,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_F08_S164_comb,1.8319,1.8448,0.5568,0,7.3742,10.213,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_D07_S43_comb,3.625,3.1462,3.6669,0,7.5159,9.9048,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_A04_S100_comb,0,0,0,0,8.6616,11.273,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_H07_S91_comb,0,0,0,0,0,11.948,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P12_B01_S301_comb,0,0,0.10702,0,6.8588,11.265,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_D02_S38_comb,3.7501,0,0.12565,0,8.9542,10.924,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H11_S287_comb,0,0,0,0,7.5106,9.9699,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_B06_S210_comb,3.4149,0.1903,0,0,9.146,9.6601,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_B05_S113_comb,2.5617,0,0,0,4.4759,11.837,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_H05_S281_comb,0,0,0,0,0,9.9932,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P11_A02_S194_comb,4.9549,0,0,0,5.0434,7.3882,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_F02_S350_comb,0,0,0,0,0,9.935,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P2_C01_S121_comb,4.5469,0,3.0888,0,7.1958,12.06,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_G05_S173_comb,3.2479,0,1.3248,0,8.1076,11.264,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_G05_S77_comb,4.5517,0,2.6524,0,9.261,10.242,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_H12_S192_comb,0,0,0,0,0.33342,7.5509,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_F02_S254_comb,2.6053,0,0.084064,0,8.5474,10.682,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_G04_S268_comb,0,0.99711,0.24732,0,8.4138,9.2664,1,Lymph node,0,Cancer cells,20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_F11_S359_comb,0,0,5.1332,0,0,11.4,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P2_C02_S122_comb,0,0,0,0,8.4165,12.568,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_H07_S187_comb,5.4512,3.1622,1.1043,0,8.1515,11.514,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_D05_S41_comb,4.3745,0,0.05797,0,9.1821,11.185,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_E11_S59_comb,0,0,0,0,11.122,10.069,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_G06_S174_comb,2.9186,0,0.067639,0,0,8.6996,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P2_G03_S171_comb,0,0,0,0,0,12.545,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P2_C10_S130_comb,3.559,0,3.2805,0,4.7525,11.208,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_D08_S332_comb,3.1261,0,0.15704,0,5.4049,10.489,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_E03_S147_comb,2.1247,2.4779,2.6819,0,9.8847,10.972,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_E02_S338_comb,2.3071,0,2.8918,0,7.9419,11.25,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_F11_S167_comb,2.9411,2.5516,0,0,9.0699,11.306,1,Primary,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_A10_S10_comb,0,0,2.9212,0,3.9919,10.553,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_A09_S9_comb,4.8351,0,0,0,7.3201,12.369,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_B03_S111_comb,4.8301,0,0.91915,0,9.1764,12.325,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_D09_S141_comb,2.3391,0,2.7082,0,9.3801,9.7288,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_G10_S178_comb,4.4971,0,0.064883,4.4668,0,0,0,Primary,0,0,20,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
HNSCC20_P12_A10_S298_comb,0,0,0.059355,0,5.9058,11.013,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_B05_S209_comb,4.1714,0,0,0,0.26903,10.27,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_E07_S151_comb,3.957,0,0,0,9.7215,11.858,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_E02_S242_comb,4.678,0,0.24975,0,8.3726,10.038,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_D04_S136_comb,0,2.5465,3.5267,0,9.0821,11.391,1,Primary,0,Cancer cells,20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_D03_S39_comb,4.5878,0,4.9813,0,8.987,9.9077,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_F03_S159_comb,0,0,0.63041,0,4.3259,11.045,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_D12_S336_comb,2.8572,2.9144,3.9539,0,9.476,10.218,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_A05_S293_comb,4.8783,0,3.3212,0,6.7628,11.102,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H04_S280_comb,4.2625,0,0.11503,6.4473,0,3.4366,0,Lymph node,Fibroblast,Fibroblast,20,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
HNSCC20_P2_B06_S114_comb,4.4521,0,0.069015,0,8.3612,12.179,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_H03_S183_comb,3.0149,0,0.22774,0,6.0498,12.12,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_A03_S195_comb,4.713,2.6413,0,0,8.8831,11.845,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_C05_S29_comb,3.8245,0,0,0,5.838,10.951,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_D11_S335_comb,2.8041,1.9679,0,0,8.3184,11.89,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_A04_S196_comb,0,0,0.29983,0.59932,0.75702,9.9194,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
HNSCC20_P2_D10_S142_comb,2.9048,2.3757,0,0,0,12.397,1,Primary,0,Cancer cells,20,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P2_D01_S133_comb,4.9629,2.4805,6.3534,0,10.763,10.391,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_D12_S48_comb,2.7587,0,0,0,3.8881,11.836,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_C06_S126_comb,0,0,0,0,9.133,11.604,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_E10_S58_comb,3.1566,3.0836,9.4813,0,9.7059,10.505,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_G11_S275_comb,3.5004,0,3.8514,0,6.6641,10.045,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_G12_S276_comb,0,0,3.9524,0,6.2072,9.7202,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_E10_S346_comb,0,0,0,0,7.0621,10.262,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_E02_S146_comb,2.9356,0.14535,3.1467,0,5.4518,12.271,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_C08_S128_comb,0,3.163,0.85997,0,6.2836,11.384,1,Primary,0,Cancer cells,20,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_B10_S310_comb,4.1625,3.5985,2.9019,0,7.6059,11.407,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H10_S286_comb,0,0,0.067639,0,0,10.88,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P1_F04_S64_comb,0,0,0.074505,0,9.1634,11.617,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_E05_S341_comb,0,0,1.0058,0,2.6135,11.412,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_H11_S383_comb,3.545,2.5435,0.27977,0,9.2824,12.043,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_A03_S3_comb,0,0,0,0,8.8772,6.9974,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_D09_S333_comb,0,0,2.8246,0,5.9806,10.827,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_C02_S218_comb,0,0,0.60975,0,7.359,9.1583,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_E04_S340_comb,0.75189,0,0,0,6.6788,11.363,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_G09_S273_comb,0,0,4.1143,0,0,10.326,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P2_E10_S154_comb,2.763,0,3.1122,0,0,11.866,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
HNSCC20_P2_C04_S124_comb,3.9873,0,4.7158,0,9.8166,9.4713,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_E11_S347_comb,1.1941,3.0861,2.9668,0,9.4207,10.899,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_H05_S377_comb,3.2102,1.06,2.7216,0,6.6251,10.792,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_E03_S339_comb,1.3115,3.8532,3.806,0,7.4429,10.679,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_D06_S42_comb,5.3267,0,4.96,0,7.231,10.593,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_F06_S162_comb,2.5688,0,2.5145,0,9.9947,11.594,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_H09_S381_comb,0,0,4.0581,0,6.7926,11.553,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_C03_S219_comb,0,0,3.9803,0,8.1755,9.944,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P12_F04_S352_comb,4.0919,0,0.27143,0,8.4852,9.494,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_E09_S249_comb,2.3477,0,2.6443,0,0.36849,10.402,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_H03_S87_comb,2.7459,0,0,0,6.1777,11.97,1,Primary,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P12_D04_S328_comb,3.3313,1.9434,0,0.3173,7.9849,10.399,1,Lymph node,0,Cancer cells,20,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
HNSCC20_P2_A03_S99_comb,0,0,4.7727,0,8.2314,6.2846,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_B10_S22_comb,2.988,0,3.0158,0,9.3437,10.534,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_F01_S157_comb,0,0,2.7706,0,9.8714,11.925,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_H02_S86_comb,0,0,0,0,7.9216,9.1859,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_A12_S12_comb,0,0,0,0,0,0,0,Primary,Fibroblast,Fibroblast,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HNSCC20_P1_A06_S6_comb,4.3155,0,0.063503,0,7.3238,11.941,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_F10_S70_comb,0,0,5.9243,0,7.5553,10.974,1,Primary,0,Cancer cells,20,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P2_A08_S104_comb,3.3049,3.0817,4.1032,0,10.702,10.172,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P1_G09_S81_comb,2.0022,0,5.0884,0,9.9773,10.734,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_H06_S282_comb,4.2091,0,0,0,0,8.4118,1,Lymph node,0,Cancer cells,20,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
HNSCC20_P11_G10_S274_comb,0,0,0,0,7.6851,9.7492,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P11_A01_S193_comb,0,0,0,0,6.4821,10.411,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_B02_S14_comb,2.5256,0,0.1635,0,0.42868,10.821,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_D06_S234_comb,0,3.0858,0,0,8.3401,10.436,1,Lymph node,0,Cancer cells,20,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_D01_S37_comb,0,0,0,0,9.3269,10.853,1,Primary,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P2_B02_S110_comb,0.92296,0.26784,4.5772,0,7.9398,11.405,1,Primary,0,Cancer cells,20,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
HNSCC20_P11_B09_S213_comb,0,0,0,0,6.6741,10.531,1,Lymph node,0,Cancer cells,20,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
HNSCC20_P1_H11_S95_comb,2.0759,0,2.4074,0,7.5413,10.204,1,Primary,0,Cancer cells,20,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
