cell_id,WBP5,is_cancer,site,non_cancer_type,compartment,patient,detected
HNSCC13_p1_HNSCC13_P1_D09,0,0,Primary,0,0,13,FALSE
HNSCC13_p1_HNSCC13_P1_G10,4.0592,0,Primary,Mast,Mast,13,TRUE
HNSCC13_p1_HNSCC13_P1_A04,0,0,Primary,Fibroblast,Fibroblast,13,FALSE
HNSCC13_p1_HNSCC13_P1_D02,0,0,Primary,0,0,13,FALSE
HNSCC13_p1_HNSCC13_P1_A10,0,1,Primary,0,Cancer cells,13,FALSE
HNSCC13_p1_HNSCC13_P1_G11,2.7091,1,Primary,0,Cancer cells,13,TRUE
HNSCC13_p1_HNSCC13_P1_D11,4.1838,1,Primary,0,Cancer cells,13,TRUE
HNSCC13_p1_HNSCC13_P1_H12,0,0,Primary,Mast,Mast,13,FALSE
HNSCC13_p1_HNSCC13_P1_B02,2.886,1,Primary,0,Cancer cells,13,TRUE
HNSCC13_p1_HNSCC13_P1_F08,0,0,Primary,B cell,B cell,13,FALSE
HNSCC13_p1_HNSCC13_P1_B05,6.3029,0,Primary,Fibroblast,Fibroblast,13,TRUE
HNSCC13_p1_HNSCC13_P1_B09,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_E06,2.1006,1,Primary,0,Cancer cells,13,TRUE
HNSCC13_p19_HNSCC13_P19_D04,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_G06,1.1622,0,Primary,Mast,Mast,13,TRUE
HNSCC13_p19_HNSCC13_P19_B11,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_A04,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_F05,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B06,0,0,Primary,Macrophage,Macrophage,13,FALSE
HNSCC13_p19_HNSCC13_P19_E11,0,0,Primary,0,0,13,FALSE
HNSCC13_p19_HNSCC13_P19_H06,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_G07,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_C12,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_H01,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_F07,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_H12,3.9377,0,Primary,Mast,Mast,13,TRUE
HNSCC13_p19_HNSCC13_P19_G05,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_G04,0,0,Primary,0,0,13,FALSE
HNSCC13_p19_HNSCC13_P19_C01,0,0,Primary,Mast,Mast,13,FALSE
HNSCC13_p19_HNSCC13_P19_E12,3.6236,0,Primary,Endothelial,Endothelial,13,TRUE
HNSCC13_p19_HNSCC13_P19_F09,0,0,Primary,Endothelial,Endothelial,13,FALSE
HNSCC13_p19_HNSCC13_P19_H03,0,0,Primary,0,0,13,FALSE
HNSCC13_p19_HNSCC13_P19_B10,0,0,Primary,#NAME?,#NAME?,13,FALSE
HNSCC13_p19_HNSCC13_P19_G11,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_D12,0,0,Primary,B cell,B cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_A11,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B12,2.6415,0,Primary,Endothelial,Endothelial,13,TRUE
HNSCC13_p19_HNSCC13_P19_A10,3.5141,0,Primary,Dendritic,Dendritic,13,TRUE
HNSCC13_p19_HNSCC13_P19_H09,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_F06,0,0,Primary,#NAME?,#NAME?,13,FALSE
HNSCC13_p19_HNSCC13_P19_D03,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_E07,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_H11,0,0,Primary,B cell,B cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_E03,0,0,Primary,0,0,13,FALSE
HNSCC13_p19_HNSCC13_P19_C08,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B03,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_D06,0,0,Primary,Fibroblast,Fibroblast,13,FALSE
HNSCC13_p19_HNSCC13_P19_C06,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_E10,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_C10,6.9227,0,Primary,Fibroblast,Fibroblast,13,TRUE
HNSCC13_p19_HNSCC13_P19_E02,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B02,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_G09,0,0,Primary,B cell,B cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_G01,3.7043,0,Primary,0,0,13,TRUE
HNSCC13_p19_HNSCC13_P19_D02,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_F04,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_A05,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_E09,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_A08,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_F01,0,0,Primary,T cell,T cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_F03,0,0,Primary,B cell,B cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_G10,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_G03,0,0,Primary,B cell,B cell,13,FALSE
HNSCC13_p19_HNSCC13_P19_A06,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_F12,3.7831,0,Primary,Macrophage,Macrophage,13,TRUE
HNSCC13_p19_HNSCC13_P19_E08,1.542,0,Primary,Fibroblast,Fibroblast,13,TRUE
HNSCC13_p19_HNSCC13_P19_H10,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_C11,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B04,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B08,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_B07,0,0,Primary,Dendritic,Dendritic,13,FALSE
HNSCC13_p19_HNSCC13_P19_E01,0,0,Primary,#NAME?,#NAME?,13,FALSE
HNSCC13_p19_HNSCC13_P19_G08,0,0,Primary,0,0,13,FALSE
HNSCC5_p3_HNSCC5_P3_D09,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_E10,4.3596,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p3_HNSCC5_P3_A10,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_E03,3.3938,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p3_HNSCC5_P3_E09,2.3707,0,Primary,Endothelial,Endothelial,5,TRUE
HNSCC5_p3_HNSCC5_P3_F12,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_C05,3.9413,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p3_HNSCC5_P3_A08,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_D10,2.6643,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p3_HNSCC5_P3_F07,3.9931,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p3_HNSCC5_P3_H01,3.0853,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p3_HNSCC5_P3_F08,5.3749,0,Primary,Mast,Mast,5,TRUE
HNSCC5_p3_HNSCC5_P3_C01,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_C11,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p3_HNSCC5_P3_H06,5.4043,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p3_HNSCC5_P3_A05,7.0698,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p3_HNSCC5_P3_E12,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_E08,5.5921,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p3_HNSCC5_P3_G10,3.5559,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p3_HNSCC5_P3_C06,0.28333,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p3_HNSCC5_P3_D05,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p3_HNSCC5_P3_G07,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p3_HNSCC5_P3_A04,2.969,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p3_HNSCC5_P3_D06,3.7826,0,Primary,Endothelial,Endothelial,5,TRUE
HNSCC6_p13_hnscc6_p13_A06,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_C03,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_G12,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_G06,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_C06,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_E03,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_F11,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_A11,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_E08,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_F08,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_G08,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_D05,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_A05,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_G03,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_B05,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_H11,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_B12,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_G02,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_C11,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_C12,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_B07,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_A10,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_C04,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_G11,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_C09,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_A07,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_D08,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_F04,0,0,Primary,0,0,6,FALSE
HNSCC6_p13_hnscc6_p13_E05,0,0,Primary,0,0,6,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_F08,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_D11,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E09,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_D01,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E12,4.1551,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_G03,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_A04,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_C11,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E08,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_G12,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_G07,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_B12,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_C10,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_A01,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E11,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_D09,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H01,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_C03,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_C07,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H07,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E04,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_B04,3.4952,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_C08,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E07,3.3931,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_F05,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H05,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_G05,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_B02,2.8961,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_F10,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_A10,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_D05,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_A05,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_G09,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_C06,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_F09,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_F11,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H09,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H11,0.26303,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_E05,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_G11,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H10,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H06,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_H04,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_G02,5.112,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_C02,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_C09,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_D07,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_B05,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_D10,4.7215,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_G01,0,0,Primary,Mast,Mast,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_B10,0,0,Primary,T cell,T cell,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E06,3.7973,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_A02,2.9117,0,Primary,Macrophage,Macrophage,5,TRUE
HNSCC5_p11_p12_hnscc5_p11_p12_B06,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_A12,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC5_p11_p12_hnscc5_p11_p12_E03,0,0,Primary,Macrophage,Macrophage,5,FALSE
HNSCC7_p8_HNSCC7_P8_D05,0.80157,1,Primary,0,Cancer cells,7,TRUE
HNSCC7_p8_HNSCC7_P8_A06,0,0,Primary,Fibroblast,Fibroblast,7,FALSE
HNSCC7_p8_HNSCC7_P8_E01,4.6544,1,Primary,0,Cancer cells,7,TRUE
HNSCC7_p8_HNSCC7_P8_G01,5.1282,1,Primary,0,Cancer cells,7,TRUE
HNSCC7_p8_HNSCC7_P8_B05,0,1,Primary,0,Cancer cells,7,FALSE
HNSCC7_p8_HNSCC7_P8_B06,4.956,1,Primary,0,Cancer cells,7,TRUE
HNSCC7_p8_HNSCC7_P8_A09,0,1,Primary,0,Cancer cells,7,FALSE
HNSCC6_p14_hnscc6_p14_G04,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_H05,2.2684,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p14_hnscc6_p14_H09,7.938,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p14_hnscc6_p14_F08,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_E07,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_E11,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_G08,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_G07,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p14_hnscc6_p14_G02,0,0,Primary,0,0,6,FALSE
HNSCC6_p14_hnscc6_p14_F11,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p14_hnscc6_p14_H11,4.2235,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_G12,4.4026,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_E02,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_H02,6.4417,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p14_hnscc6_p14_H06,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_E12,0,0,Primary,Macrophage,Macrophage,6,FALSE
HNSCC6_p14_hnscc6_p14_F04,0,0,Primary,Macrophage,Macrophage,6,FALSE
HNSCC6_p14_hnscc6_p14_G11,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p14_hnscc6_p14_E05,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_H10,3.4198,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_H03,3.8352,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_E04,3.1925,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_G01,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_E06,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_F06,3.7281,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_G10,3.9521,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_H08,0,0,Primary,Endothelial,Endothelial,6,FALSE
HNSCC6_p14_hnscc6_p14_G06,4.8729,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p14_hnscc6_p14_F01,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_F10,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_E01,3.7055,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_E08,0.70487,0,Primary,Fibroblast,Fibroblast,6,TRUE
HNSCC6_p14_hnscc6_p14_H01,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_H07,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_F09,0.81229,0,Primary,Endothelial,Endothelial,6,TRUE
HNSCC6_p14_hnscc6_p14_E03,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC6_p14_hnscc6_p14_E09,2.7007,1,Primary,0,Cancer cells,6,TRUE
HNSCC6_p14_hnscc6_p14_G09,0,1,Primary,0,Cancer cells,6,FALSE
HNSCC5_p9_HNSCC5_P9_B10,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_G01,4.3313,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_F07,4.4839,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_D01,5.5312,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_D08,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_A10,5.0177,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_D03,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_F06,4.4733,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_B11,4.0801,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_H03,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_H10,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_B06,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_A02,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_G04,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_A06,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_B07,3.111,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_A03,3.8298,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_G07,3.2689,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_H11,5.157,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_D11,5.2588,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_D04,4.4068,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_G11,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_G09,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_D10,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_F01,0,0,Primary,Fibroblast,Fibroblast,5,FALSE
HNSCC5_p9_HNSCC5_P9_E09,3.9327,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_B09,2.6681,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_E10,3.6893,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_F10,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_D02,4.9705,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_E04,4.9919,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_A05,6.3891,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_A08,2.386,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_C10,0,0,Primary,Fibroblast,Fibroblast,5,FALSE
HNSCC5_p9_HNSCC5_P9_G02,3.2497,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_F12,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_A09,0.78827,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_C11,4.7718,0,Primary,Endothelial,Endothelial,5,TRUE
HNSCC5_p9_HNSCC5_P9_G06,1.6295,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_H06,4.1935,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_C02,6.0291,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_D05,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_C07,0,0,Primary,Fibroblast,Fibroblast,5,FALSE
HNSCC5_p9_HNSCC5_P9_F09,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_A07,3.1132,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_F03,0,0,Primary,Endothelial,Endothelial,5,FALSE
HNSCC5_p9_HNSCC5_P9_C12,3.4598,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_H12,5.4526,0,Primary,Fibroblast,Fibroblast,5,TRUE
HNSCC5_p9_HNSCC5_P9_E08,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_C03,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_E11,0,0,Primary,Fibroblast,Fibroblast,5,FALSE
HNSCC5_p9_HNSCC5_P9_B08,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p9_HNSCC5_P9_H08,2.8254,1,Primary,0,Cancer cells,5,TRUE
HNSCC5_p9_HNSCC5_P9_E02,0,1,Primary,0,Cancer cells,5,FALSE
HNSCC5_p14_HNSCC5_P14_LN_F03,0,1,Lymph node,0,Cancer cells,5,FALSE
HNSCC5_p14_HNSCC5_P14_LN_E06,0,0,Lymph node,0,0,5,FALSE
